fact_id,date_key,mode_id,ridership_value,recovery_pct
11068,20240629,1,21904,126
11069,20240629,2,977287,99
11070,20240629,3,780229,56
11071,20240629,4,138769,113
11072,20240629,5,119738,75
11073,20240629,6,2948,58
11074,20240629,7,2454997,76
11075,20240630,1,20851,115
11076,20240630,2,885430,96
11077,20240630,3,583751,54
11078,20240630,4,126526,128
11079,20240630,5,108244,99
11080,20240630,6,2268,58
11081,20240630,7,2002269,76
11082,20240701,1,32979,116
11083,20240701,2,954908,99
11084,20240701,3,1156904,56
11085,20240701,4,216906,68
11086,20240701,5,185943,66
11087,20240701,6,6947,50
11088,20240701,7,3273546,62
11089,20240702,1,35200,124
11090,20240702,2,951968,99
11091,20240702,3,1216755,59
11092,20240702,4,234535,74
11093,20240702,5,207844,73
11094,20240702,6,7431,54
11095,20240702,7,3542073,67
11096,20240703,1,36949,130
11097,20240703,2,1003052,104
11098,20240703,3,1198766,58
11099,20240703,4,237577,75
11100,20240703,5,205176,72
11101,20240703,6,6758,49
11102,20240703,7,3409357,65
11103,20240704,1,17646,107
11104,20240704,2,752680,85
11105,20240704,3,643119,59
11106,20240704,4,117030,112
11107,20240704,5,101274,95
11108,20240704,6,2939,82
11109,20240704,7,1992244,85
11110,20240705,1,28776,102
11111,20240705,2,854313,89
11112,20240705,3,1001854,48
11113,20240705,4,207314,65
11114,20240705,5,183222,65
11115,20240705,6,4563,33
11116,20240705,7,2700734,51
11117,20240706,1,19730,124
11118,20240706,2,857713,93
11119,20240706,3,758425,56
11120,20240706,4,119417,94
11121,20240706,5,110386,71
11122,20240706,6,2688,53
11123,20240706,7,2100877,74
11124,20240707,1,22640,137
11125,20240707,2,909616,103
11126,20240707,3,642652,59
11127,20240707,4,120316,115
11128,20240707,5,105041,99
11129,20240707,6,2167,61
11130,20240707,7,1804572,77
11131,20240708,1,33105,117
11132,20240708,2,945690,98
11133,20240708,3,1176713,57
11134,20240708,4,226613,72
11135,20240708,5,199454,70
11136,20240708,6,6499,47
11137,20240708,7,3228784,61
11138,20240709,1,35500,125
11139,20240709,2,927603,96
11140,20240709,3,1236657,60
11141,20240709,4,249970,79
11142,20240709,5,219843,78
11143,20240709,6,7176,52
11144,20240709,7,3605032,68
11145,20240710,1,37417,132
11146,20240710,2,957143,100
11147,20240710,3,1252733,60
11148,20240710,4,249781,79
11149,20240710,5,210993,75
11150,20240710,6,7393,54
11151,20240710,7,3691835,70
11152,20240711,1,35691,126
11153,20240711,2,993245,103
11154,20240711,3,1233678,60
11155,20240711,4,246250,78
11156,20240711,5,209174,74
11157,20240711,6,6914,50
11158,20240711,7,3688029,70
11159,20240712,1,34090,120
11160,20240712,2,979245,102
11161,20240712,3,1120310,54
11162,20240712,4,231084,73
11163,20240712,5,191828,68
11164,20240712,6,5586,41
11165,20240712,7,3261074,62
11166,20240713,1,20949,132
11167,20240713,2,912958,99
11168,20240713,3,743154,55
11169,20240713,4,123988,97
11170,20240713,5,107166,69
11171,20240713,6,2700,53
11172,20240713,7,2203283,78
11173,20240714,1,22682,137
11174,20240714,2,947148,107
11175,20240714,3,633752,58
11176,20240714,4,119283,114
11177,20240714,5,97038,91
11178,20240714,6,2160,60
11179,20240714,7,1869670,80
11180,20240715,1,32763,116
11181,20240715,2,950682,99
11182,20240715,3,1160722,56
11183,20240715,4,233209,74
11184,20240715,5,202008,71
11185,20240715,6,6398,46
11186,20240715,7,3259800,62
11187,20240716,1,35468,125
11188,20240716,2,943841,98
11189,20240716,3,1209152,58
11190,20240716,4,249559,79
11191,20240716,5,220620,78
11192,20240716,6,6828,50
11193,20240716,7,3594150,68
11194,20240717,1,36547,129
11195,20240717,2,956017,99
11196,20240717,3,1210515,58
11197,20240717,4,248424,78
11198,20240717,5,214137,76
11199,20240717,6,6845,50
11200,20240717,7,3651756,69
11201,20240718,1,36119,127
11202,20240718,2,1005727,105
11203,20240718,3,1218605,59
11204,20240718,4,241785,76
11205,20240718,5,211370,75
11206,20240718,6,7085,51
11207,20240718,7,3637826,69
11208,20240719,1,34718,122
11209,20240719,2,1018050,106
11210,20240719,3,1207102,58
11211,20240719,4,243438,77
11212,20240719,5,206922,73
11213,20240719,6,6480,47
11214,20240719,7,3372874,64
11215,20240720,1,19961,126
11216,20240720,2,980583,106
11217,20240720,3,803868,60
11218,20240720,4,131910,103
11219,20240720,5,125050,81
11220,20240720,6,2688,53
11221,20240720,7,2269647,80
11222,20240721,1,21664,131
11223,20240721,2,962715,109
11224,20240721,3,659004,60
11225,20240721,4,126169,120
11226,20240721,5,111438,105
11227,20240721,6,2080,58
11228,20240721,7,1877704,80
11229,20240722,1,32431,114
11230,20240722,2,937858,98
11231,20240722,3,1168226,56
11232,20240722,4,231813,73
11233,20240722,5,215087,76
11234,20240722,6,6510,47
11235,20240722,7,3235343,61
11236,20240723,1,35110,124
11237,20240723,2,928295,97
11238,20240723,3,1211237,58
11239,20240723,4,247915,78
11240,20240723,5,229841,81
11241,20240723,6,7177,52
11242,20240723,7,3606656,68
11243,20240724,1,36652,129
11244,20240724,2,947798,99
11245,20240724,3,1220410,59
11246,20240724,4,249158,79
11247,20240724,5,224862,79
11248,20240724,6,7260,53
11249,20240724,7,3656472,69
11250,20240725,1,35373,125
11251,20240725,2,990676,103
11252,20240725,3,1220056,59
11253,20240725,4,255367,81
11254,20240725,5,214281,76
11255,20240725,6,6850,50
11256,20240725,7,3638351,69
11257,20240726,1,34431,121
11258,20240726,2,1012046,105
11259,20240726,3,1154709,56
11260,20240726,4,247475,78
11261,20240726,5,201321,71
11262,20240726,6,5946,43
11263,20240726,7,3288849,62
11264,20240727,1,22582,142
11265,20240727,2,982745,106
11266,20240727,3,809660,60
11267,20240727,4,138344,108
11268,20240727,5,125101,81
11269,20240727,6,2991,59
11270,20240727,7,2306948,82
11271,20240728,1,22027,133
11272,20240728,2,943306,107
11273,20240728,3,645704,59
11274,20240728,4,121226,116
11275,20240728,5,99516,94
11276,20240728,6,2214,62
11277,20240728,7,1851383,79
11278,20240729,1,32067,113
11279,20240729,2,928486,97
11280,20240729,3,1147023,55
11281,20240729,4,233537,74
11282,20240729,5,200999,71
11283,20240729,6,6240,45
11284,20240729,7,3202281,61
11285,20240730,1,34911,123
11286,20240730,2,937334,98
11287,20240730,3,1228387,59
11288,20240730,4,251398,79
11289,20240730,5,220120,78
11290,20240730,6,7217,52
11291,20240730,7,3590241,68
11292,20240731,1,35765,126
11293,20240731,2,958860,100
11294,20240731,3,1213507,59
11295,20240731,4,248316,78
11296,20240731,5,213562,75
11297,20240731,6,7018,51
11298,20240731,7,3576343,68
11299,20240801,1,35878,128
11300,20240801,2,1008364,104
11301,20240801,3,1208275,60
11302,20240801,4,229131,73
11303,20240801,5,194439,71
11304,20240801,6,6902,52
11305,20240801,7,3544663,69
11306,20240802,1,34487,123
11307,20240802,2,987721,102
11308,20240802,3,1111340,55
11309,20240802,4,215453,69
11310,20240802,5,181008,66
11311,20240802,6,5784,43
11312,20240802,7,3153955,61
11313,20240803,1,22133,133
11314,20240803,2,938339,98
11315,20240803,3,741482,54
11316,20240803,4,123922,93
11317,20240803,5,109769,72
11318,20240803,6,2852,61
11319,20240803,7,2200373,75
11320,20240804,1,22186,123
11321,20240804,2,885224,96
11322,20240804,3,588249,53
11323,20240804,4,108959,105
11324,20240804,5,92383,89
11325,20240804,6,2099,58
11326,20240804,7,1752861,74
11327,20240805,1,33112,119
11328,20240805,2,955722,98
11329,20240805,3,1154644,57
11330,20240805,4,234345,75
11331,20240805,5,192078,70
11332,20240805,6,6375,48
11333,20240805,7,3222601,63
11334,20240806,1,35331,126
11335,20240806,2,898384,92
11336,20240806,3,1130325,56
11337,20240806,4,234650,75
11338,20240806,5,207212,76
11339,20240806,6,6974,52
11340,20240806,7,3462581,67
11341,20240807,1,36667,131
11342,20240807,2,920296,95
11343,20240807,3,1117450,55
11344,20240807,4,239223,76
11345,20240807,5,202867,74
11346,20240807,6,6593,49
11347,20240807,7,3511253,68
11348,20240808,1,35509,127
11349,20240808,2,940729,97
11350,20240808,3,1108956,55
11351,20240808,4,230083,74
11352,20240808,5,196259,72
11353,20240808,6,6466,48
11354,20240808,7,3490217,68
11355,20240809,1,32193,115
11356,20240809,2,907512,93
11357,20240809,3,1039488,52
11358,20240809,4,215973,69
11359,20240809,5,170622,63
11360,20240809,6,5202,39
11361,20240809,7,3041276,59
11362,20240810,1,22199,133
11363,20240810,2,949079,99
11364,20240810,3,777613,57
11365,20240810,4,133623,100
11366,20240810,5,119101,79
11367,20240810,6,3156,67
11368,20240810,7,2356405,80
11369,20240811,1,22996,128
11370,20240811,2,925152,101
11371,20240811,3,614435,56
11372,20240811,4,121004,116
11373,20240811,5,103975,100
11374,20240811,6,2552,71
11375,20240811,7,1918748,81
11376,20240812,1,33127,119
11377,20240812,2,925367,95
11378,20240812,3,1106072,55
11379,20240812,4,231099,74
11380,20240812,5,191415,70
11381,20240812,6,6337,47
11382,20240812,7,3169180,62
11383,20240813,1,35503,127
11384,20240813,2,907386,93
11385,20240813,3,1158412,57
11386,20240813,4,242459,78
11387,20240813,5,205674,75
11388,20240813,6,7002,52
11389,20240813,7,3491612,68
11390,20240814,1,37606,135
11391,20240814,2,961969,99
11392,20240814,3,1182980,59
11393,20240814,4,242186,77
11394,20240814,5,202330,74
11395,20240814,6,7028,53
11396,20240814,7,3544668,69
11397,20240815,1,36343,130
11398,20240815,2,961969,99
11399,20240815,3,1182864,59
11400,20240815,4,241573,77
11401,20240815,5,196106,72
11402,20240815,6,6528,49
11403,20240815,7,3495671,68
11404,20240816,1,34676,124
11405,20240816,2,1004704,103
11406,20240816,3,1123673,56
11407,20240816,4,235035,75
11408,20240816,5,185953,68
11409,20240816,6,5596,42
11410,20240816,7,3198733,62
11411,20240817,1,22797,137
11412,20240817,2,954849,100
11413,20240817,3,767022,56
11414,20240817,4,135948,102
11415,20240817,5,112928,74
11416,20240817,6,2880,61
11417,20240817,7,2256233,77
11418,20240818,1,20897,116
11419,20240818,2,853807,93
11420,20240818,3,578595,52
11421,20240818,4,106004,102
11422,20240818,5,82177,79
11423,20240818,6,1953,54
11424,20240818,7,1713050,72
11425,20240819,1,31668,113
11426,20240819,2,931369,96
11427,20240819,3,1090594,54
11428,20240819,4,224656,72
11429,20240819,5,183503,67
11430,20240819,6,5870,44
11431,20240819,7,3076559,60
11432,20240820,1,34985,125
11433,20240820,2,952393,98
11434,20240820,3,1164259,58
11435,20240820,4,250304,80
11436,20240820,5,211051,77
11437,20240820,6,6877,51
11438,20240820,7,3475888,68
11439,20240821,1,36401,130
11440,20240821,2,958433,99
11441,20240821,3,1159036,57
11442,20240821,4,247076,79
11443,20240821,5,204853,75
11444,20240821,6,6910,52
11445,20240821,7,3498651,68
11446,20240822,1,34997,125
11447,20240822,2,985469,101
11448,20240822,3,1140225,56
11449,20240822,4,245912,79
11450,20240822,5,199777,73
11451,20240822,6,6458,48
11452,20240822,7,3427911,67
11453,20240823,1,33653,120
11454,20240823,2,999865,103
11455,20240823,3,1095768,54
11456,20240823,4,235738,75
11457,20240823,5,196218,72
11458,20240823,6,5827,44
11459,20240823,7,3209666,62
11460,20240824,1,22523,135
11461,20240824,2,975307,102
11462,20240824,3,776019,56
11463,20240824,4,146684,110
11464,20240824,5,119252,79
11465,20240824,6,3025,64
11466,20240824,7,2332624,79
11467,20240825,1,22347,124
11468,20240825,2,946696,103
11469,20240825,3,629302,57
11470,20240825,4,130885,126
11471,20240825,5,101267,97
11472,20240825,6,2309,64
11473,20240825,7,1905818,80
11474,20240826,1,31233,112
11475,20240826,2,935864,96
11476,20240826,3,1104199,55
11477,20240826,4,244138,78
11478,20240826,5,186630,68
11479,20240826,6,5896,44
11480,20240826,7,3113498,61
11481,20240827,1,34997,125
11482,20240827,2,949649,98
11483,20240827,3,1177841,58
11484,20240827,4,261771,84
11485,20240827,5,201834,74
11486,20240827,6,6713,50
11487,20240827,7,3477101,68
11488,20240828,1,36079,129
11489,20240828,2,972274,100
11490,20240828,3,1203770,60
11491,20240828,4,257194,82
11492,20240828,5,195873,72
11493,20240828,6,6656,50
11494,20240828,7,3516674,68
11495,20240829,1,35044,125
11496,20240829,2,992852,102
11497,20240829,3,1203629,60
11498,20240829,4,261935,84
11499,20240829,5,192714,71
11500,20240829,6,6446,48
11501,20240829,7,3438760,67
11502,20240830,1,33968,122
11503,20240830,2,1004458,103
11504,20240830,3,1132406,56
11505,20240830,4,255954,82
11506,20240830,5,195334,72
11507,20240830,6,5287,40
11508,20240830,7,3152242,61
11509,20240831,1,21518,129
11510,20240831,2,923923,96
11511,20240831,3,771634,56
11512,20240831,4,149890,112
11513,20240831,5,119313,79
11514,20240831,6,2471,52
11515,20240831,7,2158004,73
11516,20240901,1,22880,133
11517,20240901,2,896413,101
11518,20240901,3,658803,60
11519,20240901,4,120499,121
11520,20240901,5,95622,91
11521,20240901,6,2149,73
11522,20240901,7,1969350,77
11523,20240902,1,14939,87
11524,20240902,2,854109,97
11525,20240902,3,629636,57
11526,20240902,4,134118,135
11527,20240902,5,95598,91
11528,20240902,6,2571,88
11529,20240902,7,2007446,79
11530,20240903,1,35977,121
11531,20240903,2,959389,101
11532,20240903,3,1323572,57
11533,20240903,4,263763,81
11534,20240903,5,220831,77
11535,20240903,6,7337,43
11536,20240903,7,3629404,63
11537,20240904,1,38623,130
11538,20240904,2,935127,98
11539,20240904,3,1372412,59
11540,20240904,4,271660,83
11541,20240904,5,225508,78
11542,20240904,6,7588,44
11543,20240904,7,3868854,67
11544,20240905,1,37475,126
11545,20240905,2,966058,101
11546,20240905,3,1434726,62
11547,20240905,4,262639,80
11548,20240905,5,220098,76
11549,20240905,6,7475,44
11550,20240905,7,4033322,70
11551,20240906,1,36478,123
11552,20240906,2,999365,105
11553,20240906,3,1397369,60
11554,20240906,4,258126,79
11555,20240906,5,202757,70
11556,20240906,6,6606,39
11557,20240906,7,3794952,66
11558,20240907,1,21477,125
11559,20240907,2,912521,96
11560,20240907,3,841695,60
11561,20240907,4,137291,116
11562,20240907,5,105974,69
11563,20240907,6,2874,69
11564,20240907,7,2479639,77
11565,20240908,1,23760,138
11566,20240908,2,914241,103
11567,20240908,3,724969,66
11568,20240908,4,120584,122
11569,20240908,5,98767,94
11570,20240908,6,2280,78
11571,20240908,7,2101048,83
11572,20240909,1,35327,119
11573,20240909,2,930561,98
11574,20240909,3,1458059,63
11575,20240909,4,247296,76
11576,20240909,5,214384,74
11577,20240909,6,7724,45
11578,20240909,7,3811344,66
11579,20240910,1,38230,129
11580,20240910,2,951227,100
11581,20240910,3,1510358,65
11582,20240910,4,263027,80
11583,20240910,5,233290,81
11584,20240910,6,8495,50
11585,20240910,7,4182405,72
11586,20240911,1,39031,131
11587,20240911,2,921770,97
11588,20240911,3,1489570,64
11589,20240911,4,263710,81
11590,20240911,5,228252,79
11591,20240911,6,9107,53
11592,20240911,7,4214707,73
11593,20240912,1,38778,131
11594,20240912,2,984868,103
11595,20240912,3,1515496,65
11596,20240912,4,263539,80
11597,20240912,5,228985,79
11598,20240912,6,8174,48
11599,20240912,7,4232214,73
11600,20240913,1,37297,126
11601,20240913,2,1016290,107
11602,20240913,3,1442741,62
11603,20240913,4,254945,78
11604,20240913,5,219747,76
11605,20240913,6,6989,41
11606,20240913,7,3911412,68
11607,20240914,1,24473,143
11608,20240914,2,1002908,105
11609,20240914,3,913017,65
11610,20240914,4,145099,123
11611,20240914,5,136864,90
11612,20240914,6,3402,82
11613,20240914,7,2706474,84
11614,20240915,1,24154,141
11615,20240915,2,946517,107
11616,20240915,3,705080,64
11617,20240915,4,128174,129
11618,20240915,5,118303,113
11619,20240915,6,2605,89
11620,20240915,7,2161737,85
11621,20240916,1,35319,119
11622,20240916,2,934600,98
11623,20240916,3,1473843,63
11624,20240916,4,254618,78
11625,20240916,5,215601,75
11626,20240916,6,7734,45
11627,20240916,7,3821428,66
11628,20240917,1,38667,130
11629,20240917,2,945571,99
11630,20240917,3,1536675,66
11631,20240917,4,268678,82
11632,20240917,5,232809,81
11633,20240917,6,8503,50
11634,20240917,7,4189311,73
11635,20240918,1,39300,132
11636,20240918,2,963160,101
11637,20240918,3,1539412,66
11638,20240918,4,281624,86
11639,20240918,5,229697,80
11640,20240918,6,8603,50
11641,20240918,7,4232888,73
11642,20240919,1,38515,130
11643,20240919,2,997635,105
11644,20240919,3,1547727,67
11645,20240919,4,272725,83
11646,20240919,5,226944,79
11647,20240919,6,8367,49
11648,20240919,7,4255184,74
11649,20240920,1,36687,124
11650,20240920,2,1019966,107
11651,20240920,3,1471585,63
11652,20240920,4,270065,82
11653,20240920,5,215673,75
11654,20240920,6,7029,41
11655,20240920,7,3933048,68
11656,20240921,1,23611,138
11657,20240921,2,980137,103
11658,20240921,3,950423,68
11659,20240921,4,160150,135
11660,20240921,5,133469,87
11661,20240921,6,3736,90
11662,20240921,7,2744632,85
11663,20240922,1,23164,135
11664,20240922,2,936446,106
11665,20240922,3,737715,67
11666,20240922,4,131192,132
11667,20240922,5,102752,98
11668,20240922,6,2560,88
11669,20240922,7,2131910,84
11670,20240923,1,34543,116
11671,20240923,2,922758,97
11672,20240923,3,1457916,63
11673,20240923,4,250701,77
11674,20240923,5,218237,76
11675,20240923,6,7994,47
11676,20240923,7,3898806,68
11677,20240924,1,37488,126
11678,20240924,2,927777,97
11679,20240924,3,1500066,65
11680,20240924,4,270524,83
11681,20240924,5,240779,83
11682,20240924,6,8938,52
11683,20240924,7,4323708,75
11684,20240925,1,37829,127
11685,20240925,2,935215,98
11686,20240925,3,1487149,64
11687,20240925,4,267471,82
11688,20240925,5,236202,82
11689,20240925,6,8904,52
11690,20240925,7,4335945,75
11691,20240926,1,37117,125
11692,20240926,2,963068,101
11693,20240926,3,1467648,63
11694,20240926,4,264141,81
11695,20240926,5,228971,79
11696,20240926,6,8216,48
11697,20240926,7,4295723,74
11698,20240927,1,35968,121
11699,20240927,2,1010505,106
11700,20240927,3,1438524,62
11701,20240927,4,258258,79
11702,20240927,5,221034,77
11703,20240927,6,6992,41
11704,20240927,7,3945383,68
11705,20240928,1,22142,129
11706,20240928,2,922085,97
11707,20240928,3,863284,62
11708,20240928,4,134408,114
11709,20240928,5,132177,87
11710,20240928,6,2928,71
11711,20240928,7,2557982,79
11712,20240929,1,22340,130
11713,20240929,2,869345,98
11714,20240929,3,664367,60
11715,20240929,4,117572,118
11716,20240929,5,102805,98
11717,20240929,6,2782,95
11718,20240929,7,1959363,77
11719,20240930,1,34701,117
11720,20240930,2,924795,97
11721,20240930,3,1486507,64
11722,20240930,4,256547,78
11723,20240930,5,217897,76
11724,20240930,6,7845,46
11725,20240930,7,3849138,67
11726,20241001,1,38299,129
11727,20241001,2,922245,99
11728,20241001,3,1546620,69
11729,20241001,4,247737,79
11730,20241001,5,218836,75
11731,20241001,6,9716,54
11732,20241001,7,4179363,73
11733,20241002,1,38330,129
11734,20241002,2,941325,101
11735,20241002,3,1504660,67
11736,20241002,4,258854,82
11737,20241002,5,227124,78
11738,20241002,6,9543,53
11739,20241002,7,4068073,71
11740,20241003,1,35952,121
11741,20241003,2,926733,100
11742,20241003,3,1333760,59
11743,20241003,4,246586,78
11744,20241003,5,217197,75
11745,20241003,6,7273,41
11746,20241003,7,3627528,63
11747,20241004,1,35371,119
11748,20241004,2,947077,102
11749,20241004,3,1313232,58
11750,20241004,4,251723,80
